influencer_name,Category,#Followers,#Posts,Likes,Comments,Total_Engagement,Engagement_Rate,Avg_Likes,Avg_Comments
moderndaygf,family,48423.0,1,3031.0,37.0,3068.0,6.33583214588109,3031.0,37.0
carlyincontro,family,390497.0,2,29878.0,154.0,30032.0,7.690712092538483,14939.0,77.0
kellytravisty,family,93989.0,1,3986.0,29.0,4015.0,4.271776484482227,3986.0,29.0
carlafitlife,family,13499.0,1,421.0,17.0,438.0,3.244684791466035,421.0,17.0
lovedwellshereblog,family,1206.0,1,59.0,0.0,59.0,4.892205638474295,59.0,0.0
a.handful.of.love,family,7491.0,1,589.0,25.0,614.0,8.196502469630223,589.0,25.0
thegiftedgabber,family,7014.0,1,341.0,0.0,341.0,4.861705161106359,341.0,0.0
imzakd,family,14268.0,1,340.0,33.0,373.0,2.614241659657976,340.0,33.0
salmadinani,family,3845.0,1,116.0,0.0,116.0,3.0169050715214563,116.0,0.0
little.oregon,family,6840.0,4,2775.0,307.0,3082.0,45.058479532163744,693.75,76.75
flywithhaifa,family,321367.0,2,15261.0,178.0,15439.0,4.804164708884235,7630.5,89.0
lettoaquattropiazze,family,5170.0,2,260.0,30.0,290.0,5.609284332688588,130.0,15.0
brightontrobertson,family,90505.0,1,5776.0,19.0,5795.0,6.40296116236672,5776.0,19.0
pips_taylor,family,14702.0,5,1139.0,31.0,1170.0,7.958100938647802,227.8,6.2
desmoinesparent,family,1782.0,2,35.0,1.0,36.0,2.0202020202020203,17.5,0.5
abellasbraids,family,89652.0,1,423.0,9.0,432.0,0.48186320439030916,423.0,9.0
officialkieranhayler,family,103208.0,1,2442.0,37.0,2479.0,2.401945585613518,2442.0,37.0
kaityt7,family,1543.0,2,255.0,5.0,260.0,16.850291639662995,127.5,2.5
wildaf,family,50962.0,1,1524.0,166.0,1690.0,3.3161963816176763,1524.0,166.0
kelseylbond,family,23276.0,3,1376.0,23.0,1399.0,6.010482900842069,458.6666666666667,7.666666666666667
melli_linelli,family,6474.0,1,557.0,22.0,579.0,8.943466172381836,557.0,22.0
kathebbss,family,74453.0,4,13807.0,59.0,13866.0,18.62382979866493,3451.75,14.75
brie.lynch,family,1158.0,1,85.0,0.0,85.0,7.340241796200346,85.0,0.0
mackidpasadena,family,1168.0,1,19.0,0.0,19.0,1.6267123287671232,19.0,0.0
gracefilledhomemaking,family,1116.0,1,14.0,0.0,14.0,1.2544802867383513,14.0,0.0
whit_marieee,family,33394.0,1,1222.0,3.0,1225.0,3.6683236509552617,1222.0,3.0
mommyconnectnorth,family,1187.0,3,173.0,6.0,179.0,15.080033698399326,57.666666666666664,2.0
helmother,family,84121.0,2,8725.0,141.0,8866.0,10.539579890871483,4362.5,70.5
igorsaringer,family,241583.0,1,8341.0,71.0,8412.0,3.482033090076703,8341.0,71.0
andrewdeast,family,340553.0,2,25556.0,98.0,25654.0,7.533041846643547,12778.0,49.0
instaamylee,family,1016.0,2,32.0,3.0,35.0,3.4448818897637796,16.0,1.5
halfadozendurhams,family,2291.0,2,277.0,0.0,277.0,12.090790048013968,138.5,0.0
laurat_funk,family,12296.0,1,415.0,19.0,434.0,3.5296031229668188,415.0,19.0
thejavamama,family,14533.0,1,90.0,1.0,91.0,0.6261611504851028,90.0,1.0
natalia_usa,family,43758.0,2,2195.0,21.0,2216.0,5.064216828922712,1097.5,10.5
camilomontoya,family,91926.0,1,344.0,6.0,350.0,0.3807410308291452,344.0,6.0
lovemamadews,family,3112.0,2,124.0,5.0,129.0,4.145244215938304,62.0,2.5
jonathandbennett,family,349203.0,1,32911.0,239.0,33150.0,9.493045592391818,32911.0,239.0
doctor.bryce,family,53205.0,1,2013.0,10.0,2023.0,3.8022742223475237,2013.0,10.0
tyleroakley,family,6260735.0,4,402330.0,1893.0,404223.0,6.456478352781263,100582.5,473.25
whisktangofox,family,5483.0,1,186.0,0.0,186.0,3.3923034834944374,186.0,0.0
eumaedobe,family,21581.0,3,1514.0,25.0,1539.0,7.131272878921273,504.6666666666667,8.333333333333334
bethgiusti_reallifemamadrama,family,5295.0,1,45.0,0.0,45.0,0.84985835694051,45.0,0.0
theonlymikal,family,5232.0,3,338.0,12.0,350.0,6.689602446483181,112.66666666666667,4.0
ada_damp,family,23330.0,4,4671.0,445.0,5116.0,21.928846978139735,1167.75,111.25
kathleengarber,family,1483.0,1,16.0,1.0,17.0,1.1463250168577208,16.0,1.0
kat_indahat_,family,1718.0,2,311.0,6.0,317.0,18.451688009313155,155.5,3.0
childlikeenthusiasm,family,1038.0,2,158.0,3.0,161.0,15.510597302504816,79.0,1.5
yeonhoo__mom,family,65650.0,1,645.0,12.0,657.0,1.0007616146230007,645.0,12.0
jorgebernal,family,787979.0,1,2095.0,26.0,2121.0,0.2691696098500087,2095.0,26.0
bekah_ruckart,family,1443.0,1,129.0,5.0,134.0,9.286209286209287,129.0,5.0
ohioma,family,1309.0,7,1539.0,65.0,1604.0,122.5362872421696,219.85714285714286,9.285714285714286
claire_witt,family,5978.0,1,124.0,7.0,131.0,2.1913683506189363,124.0,7.0
gingerhearts,family,10433.0,2,357.0,24.0,381.0,3.651873861784721,178.5,12.0
ourrobinsnest,family,6129.0,1,14.0,2.0,16.0,0.2610540055473976,14.0,2.0
aoi186,family,232294.0,1,10109.0,21.0,10130.0,4.360853056902029,10109.0,21.0
lexie.kae,family,1197.0,3,618.0,58.0,676.0,56.47451963241436,206.0,19.333333333333332
icklepickleslifeandtravels,family,18776.0,2,630.0,115.0,745.0,3.967831273966766,315.0,57.5
harleighslater,family,1962.0,1,114.0,24.0,138.0,7.033639143730887,114.0,24.0
shannon.uijs,family,4897.0,1,71.0,5.0,76.0,1.5519705942413724,71.0,5.0
therealalfonsoribeiro,family,656801.0,1,4765.0,30.0,4795.0,0.7300536996746351,4765.0,30.0
wellsadams,family,809110.0,2,122212.0,126.0,122338.0,15.120070200590774,61106.0,63.0
wanderingdarlings,family,10841.0,1,355.0,0.0,355.0,3.2746056636841616,355.0,0.0
nicoleslounge,family,1442.0,1,26.0,4.0,30.0,2.0804438280166435,26.0,4.0
disneystyle,family,986335.0,1,10408.0,52.0,10460.0,1.0604916179594155,10408.0,52.0
jauraispumappelermarcel,family,55753.0,3,10281.0,401.0,10682.0,19.15950711172493,3427.0,133.66666666666666
